state	year	county	precinct	g2012_REG_tv	g2012_USP_lrv	g2012_USP_erv	g2012_USP_arv	g2012_USP_prv	g2012_USP_rv	g2012_USP_ldv	g2012_USP_edv	g2012_USP_adv	g2012_USP_pdv	g2012_USP_dv	g2012_USP_tv	cd	g2012_USH_adv	g2012_USH_arv	g2012_USH_atv	g2012_USH_edv	g2012_USH_erv	g2012_USH_etv	g2012_USH_ldv	g2012_USH_lrv	g2012_USH_ltv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"AR"	2012	"StFrancis"	"Newcastle/Parrot"	0	0	0	0	0	0	2	5	2	1	0	66	1	8	10	19	105	207	323	82	360	457	195	577	799
"AR"	2012	"StFrancis"	"Palestine"	0	0	1	0	0	1	1	1	0	1	0	113	1	9	5	17	108	91	204	149	241	404	266	337	625
"AR"	2012	"StFrancis"	"Wheatley"	0	0	0	0	0	0	2	2	0	1	0	14	1	1	3	4	17	8	25	45	89	143	63	100	172
"AR"	2012	"StFrancis"	"Widener"	0	0	0	0	1	0	0	3	0	0	1	35	1	2	4	7	47	26	76	83	64	153	132	94	236
"AR"	2012	"Stone"	"Angora Mountain"	0	0	0	0	0	0	11	20	3	2	7	0	1	1	3	4	2	8	12	11	28	47	14	39	63
"AR"	2012	"Stone"	"Arbanna"	0	0	0	0	0	0	15	59	3	7	62	0	1	2	4	6	29	65	102	28	75	115	59	144	223
"AR"	2012	"Stone"	"Ben 01"	0	0	0	0	0	0	1	5	1	0	7	0	1	0	1	1	0	7	8	13	65	79	13	73	88
"AR"	2012	"Stone"	"Ben 02"	0	0	0	0	0	0	0	0	2	2	9	0	1	1	1	2	0	11	11	0	4	5	1	16	18
"AR"	2012	"Stone"	"Bethany"	0	0	0	0	0	1	10	50	7	2	47	0	1	1	7	8	17	49	69	37	135	181	55	191	258
"AR"	2012	"Stone"	"Dodd Mountain"	0	0	0	0	0	1	25	109	6	6	124	0	1	2	6	8	54	134	196	53	103	170	109	243	374
"AR"	2012	"Stone"	"East Out"	0	0	0	0	0	0	11	37	2	4	70	0	1	1	2	3	27	67	98	19	56	78	47	125	179
"AR"	2012	"Stone"	"Fifty Six"	0	0	0	0	1	0	2	23	0	3	10	0	1	0	0	0	9	13	23	20	31	54	29	44	77
"AR"	2012	"Stone"	"Foothills"	0	0	0	0	0	0	20	138	13	16	267	0	1	3	13	17	87	258	359	66	158	236	156	429	612
"AR"	2012	"Stone"	"Fox"	0	0	0	0	1	0	53	168	20	14	107	1	1	7	21	28	64	113	191	106	200	318	177	334	537
"AR"	2012	"Stone"	"Liberty"	0	0	0	0	0	0	5	17	0	3	45	0	1	0	0	0	10	44	57	11	33	46	21	77	103
"AR"	2012	"Stone"	"Northeast"	0	0	0	1	0	0	9	40	3	8	67	0	1	0	3	3	27	72	100	23	44	76	50	119	179
"AR"	2012	"Stone"	"Northwest"	0	0	0	1	0	0	11	44	3	3	75	0	1	0	3	3	22	72	104	28	40	69	50	115	176
"AR"	2012	"Stone"	"Old Lexington"	0	0	0	0	0	0	1	7	0	0	5	0	1	0	0	0	2	4	7	6	25	33	8	29	40
"AR"	2012	"Stone"	"Pleasant Grove"	0	0	0	0	0	1	44	110	12	7	82	0	1	3	9	13	36	80	120	103	150	265	142	239	398
"AR"	2012	"Stone"	"Red Doors"	0	0	0	0	0	0	38	142	13	11	134	0	1	7	12	20	81	124	216	88	165	269	176	301	505
"AR"	2012	"Stone"	"Ward 1"	0	0	0	0	0	0	29	98	20	22	186	2	1	2	18	20	74	194	277	47	93	149	123	305	446
"AR"	2012	"Stone"	"Ward 2"	0	0	0	3	1	0	33	111	15	28	133	0	1	4	12	18	67	142	218	59	77	146	130	231	382
"AR"	2012	"Stone"	"Ward 3"	0	0	0	2	0	0	25	123	11	23	154	1	1	4	11	16	93	162	268	38	59	104	135	232	388
"AR"	2012	"Stone"	"West Out"	0	0	0	0	0	0	9	55	6	13	72	0	1	1	7	9	35	81	126	19	36	58	55	124	193
"AR"	2012	"VanBuren"	"02 Barnett"	307	0	0	0	0	0	137	40	2	0	179	225	2	0	1	1	8	37	45	32	138	175	40	176	221
"AR"	2012	"VanBuren"	"03 Bradley"	616	1	0	0	0	1	208	91	11	0	310	460	2	3	11	14	40	84	128	93	197	306	136	292	448
"AR"	2012	"VanBuren"	"04 Culpepper"	194	0	0	0	0	0	30	50	2	0	82	115	2	2	3	5	14	47	64	14	26	45	30	76	114
"AR"	2012	"VanBuren"	"05 Holly Mountain"	274	0	0	0	0	0	72	62	5	0	139	198	2	1	4	5	21	65	92	27	67	96	49	136	193
"AR"	2012	"VanBuren"	"06 Choctaw"	354	0	0	0	0	0	102	68	1	0	171	255	2	0	2	3	27	72	101	40	100	150	67	174	254
"AR"	2012	"VanBuren"	"07 West Griggs"	692	0	1	0	0	1	106	183	20	0	309	471	2	6	19	25	63	184	265	48	109	173	117	312	463
"AR"	2012	"VanBuren"	"08 Craig"	413	1	0	0	0	1	149	70	5	0	224	284	2	1	4	5	10	69	88	36	134	188	47	207	281
"AR"	2012	"VanBuren"	"09 Cargile"	197	2	0	0	0	2	84	12	3	0	99	148	2	0	3	3	6	13	19	32	81	119	38	97	141
"AR"	2012	"VanBuren"	"10 Davis"	538	0	0	0	0	0	190	99	6	0	295	408	2	0	6	6	27	97	128	73	180	265	100	283	399
"AR"	2012	"VanBuren"	"11 Formosa"	291	2	0	0	0	2	97	34	0	0	131	203	2	0	0	0	11	34	48	43	101	153	54	135	201
"AR"	2012	"VanBuren"	"12 East Griggs"	495	1	1	0	0	2	116	127	2	0	245	379	2	2	3	6	50	128	186	50	120	181	102	251	373
"AR"	2012	"VanBuren"	"15 Mountain"	172	0	0	0	0	0	54	40	0	0	94	118	2	0	0	0	7	34	46	13	55	71	20	89	117
"AR"	2012	"VanBuren"	"17 Linn Creek"	322	0	0	0	0	0	87	57	7	0	151	241	2	2	10	13	33	53	88	43	80	135	78	143	236
"AR"	2012	"VanBuren"	"19 Red River"	473	0	0	0	0	0	99	92	14	0	205	330	2	7	14	21	30	97	136	54	105	173	91	216	330
"AR"	2012	"VanBuren"	"20 Union"	708	3	0	0	0	3	201	118	12	0	331	499	2	6	12	18	40	116	163	93	202	315	139	330	496
"AR"	2012	"VanBuren"	"21 Washington"	493	2	0	0	0	2	158	86	2	0	246	362	2	3	2	7	27	80	114	59	145	232	89	227	353
"AR"	2012	"VanBuren"	"22 Wheeler"	220	0	0	0	0	0	60	32	4	0	96	171	2	2	4	6	12	32	48	49	55	116	63	91	170
"AR"	2012	"VanBuren"	"23 Mountain Ranch"	504	0	0	0	0	0	161	70	18	0	249	386	2	13	18	33	36	77	116	69	158	235	118	253	384
"AR"	2012	"VanBuren"	"24 South Griggs"	798	0	1	0	0	1	145	232	15	0	392	590	2	5	16	23	110	224	352	54	148	213	169	388	588
"AR"	2012	"VanBuren"	"25 Indian Hills"	376	0	0	0	0	0	146	81	15	0	242	318	2	1	17	18	24	82	108	33	155	188	58	254	314
"AR"	2012	"VanBuren"	"26 Lakewood"	331	0	0	0	0	0	120	45	10	0	175	269	2	3	10	13	27	48	75	54	119	181	84	177	269
"AR"	2012	"Washington"	"BOSTON"	197	0	0	4	0	0	0	0	0	0	1	4	3		1	1	0	5	8	0	105	132		111	141
"AR"	2012	"Washington"	"BRUSH CREEK"	1392	0	2	15	6	0	0	3	0	4	6	168	3		7	12	0	203	281	0	524	674		734	967
"AR"	2012	"Washington"	"CANE HILL"	819	0	0	6	2	0	0	0	3	0	4	32	3		10	12	0	57	84	0	319	403		386	499
"AR"	2012	"Washington"	"CENTER"	698	2	3	5	1	0	0	1	0	1	1	91	3		9	9	0	148	186	0	236	290		393	485
"AR"	2012	"Washington"	"CENTER 2"	50	0	0	0	0	0	0	0	0	0	1	6	3		0	3	0	9	13	0	6	12		15	28
"AR"	2012	"Washington"	"CENTER H"	88	2	0	0	0	0	0	0	0	0	0	7	3		2	3	0	11	17	0	18	28		31	48
"AR"	2012	"Washington"	"COVE CREEK"	416	2	1	3	1	0	0	2	0	0	4	18	3		4	5	0	26	33	0	180	255		210	293
"AR"	2012	"Washington"	"COVE CREEK S"	22	0	0	0	0	0	0	0	0	1	0	3	3		0	0	0	4	6	0	4	5		8	11
"AR"	2012	"Washington"	"CRAWFORD"	542	0	0	6	2	0	0	0	1	0	3	16	3		2	4	0	25	50	0	238	320		265	374
"AR"	2012	"Washington"	"DURHAM"	450	2	1	3	2	0	0	1	2	0	9	22	3		7	9	0	33	45	0	169	256		209	310
"AR"	2012	"Washington"	"DUTCH MILLS"	178	0	0	1	0	0	0	0	0	0	1	9	3		1	1	0	11	13	0	75	96		87	110
"AR"	2012	"Washington"	"ELKINS"	1391	2	1	10	3	0	0	0	0	2	4	61	3		8	10	0	120	182	0	508	669		636	861
"AR"	2012	"Washington"	"ELKINS H"	133	0	0	2	0	0	0	0	1	0	0	8	3		0	1	0	15	26	0	57	71		72	98
"AR"	2012	"Washington"	"ELM SPRINGS ANNEXATION"	165	0	0	2	0	0	0	0	0	0	4	15	3		1	1	0	16	18	0	65	82		82	101
"AR"	2012	"Washington"	"ELM SPRINGS CITY"	962	0	2	4	4	0	0	3	0	1	3	144	3		9	10	0	170	199	0	424	498		603	707
"AR"	2012	"Washington"	"ELM SPRINGS TWP"	210	2	0	4	0	0	0	0	0	0	1	32	3		5	5	0	43	49	0	103	126		151	180
"AR"	2012	"Washington"	"FARMINGTON"	3381	3	7	30	10	1	0	2	1	4	17	318	3		40	51	0	482	643	0	1060	1419		1582	2113
"AR"	2012	"Washington"	"FARMINGTON S"	198	0	0	2	0	0	0	0	0	0	0	34	3		2	5	0	43	50	0	56	69		101	124
"AR"	2012	"Washington"	"FAY 01"	671	2	3	7	7	0	0	0	0	1	5	24	3		6	6	0	52	102	0	107	191		165	299
"AR"	2012	"Washington"	"FAY 02"	1119	0	0	4	3	0	0	0	4	2	2	53	3		7	14	0	91	217	0	137	236		235	467
"AR"	2012	"Washington"	"FAY 03"	1998	8	8	14	15	1	0	3	4	9	9	85	3		11	28	0	168	407	0	333	668		512	1103
"AR"	2012	"Washington"	"FAY 04"	1494	3	12	14	6	0	0	2	3	2	5	51	3		6	14	0	103	250	0	132	283		241	547
"AR"	2012	"Washington"	"FAY 05"	1431	6	7	14	4	0	0	2	6	2	11	82	3		12	36	0	147	408	0	147	360		306	804
"AR"	2012	"Washington"	"FAY 06"	1884	4	7	13	10	0	0	0	2	4	4	171	3		23	35	0	303	530	0	478	726		804	1291
"AR"	2012	"Washington"	"FAY 07"	925	2	3	6	4	0	0	0	1	4	5	76	3		16	26	0	140	338	0	184	323		340	687
"AR"	2012	"Washington"	"FAY 08"	1503	6	0	11	8	0	0	1	8	7	14	79	3		6	21	0	173	457	0	174	423		353	901
"AR"	2012	"Washington"	"FAY 09"	1659	3	3	18	6	0	0	2	7	7	13	42	3		6	19	0	96	305	0	241	556		343	880
"AR"	2012	"Washington"	"FAY 10"	855	1	4	1	2	0	0	0	5	0	5	53	3		9	11	0	96	187	0	147	287		252	485
"AR"	2012	"Washington"	"FAY 11"	1144	0	4	13	10	0	0	0	2	2	4	100	3		6	7	0	162	237	0	367	512		535	756
"AR"	2012	"Washington"	"FAY 12"	2362	2	6	11	12	1	0	1	1	4	7	237	3		33	45	0	394	616	0	585	824		1012	1485
"AR"	2012	"Washington"	"FAY 13"	1320	2	7	25	5	1	0	3	5	1	12	29	3		4	8	0	67	205	0	157	374		228	587
"AR"	2012	"Washington"	"FAY 14"	359	3	2	3	3	0	0	0	0	6	3	24	3		1	2	0	35	86	0	71	129		107	217
"AR"	2012	"Washington"	"FAY 15"	747	2	1	7	4	0	0	1	3	4	4	32	3		2	4	0	51	135	0	77	165		130	304
"AR"	2012	"Washington"	"FAY 16"	98	1	0	1	0	0	0	0	0	0	0	14	3		2	7	0	26	39	0	21	34		49	80
"AR"	2012	"Washington"	"FAY 17"	1292	5	5	3	4	0	0	0	0	0	5	92	3		11	21	0	177	352	0	336	544		524	917
"AR"	2012	"Washington"	"FAY 18"	976	2	2	4	6	0	0	0	2	4	5	47	3		8	19	0	112	267	0	179	375		299	661
"AR"	2012	"Washington"	"FAY 19"	1684	5	2	9	2	1	0	0	2	1	4	160	3		19	24	0	290	494	0	395	650		704	1168
"AR"	2012	"Washington"	"FAY 20"	1572	4	6	13	8	2	0	1	1	3	4	115	3		10	16	0	181	340	0	356	525		547	881
"AR"	2012	"Washington"	"FAY 21"	597	1	1	9	2	0	0	0	0	0	5	78	3		3	4	0	113	182	0	148	218		264	404
"AR"	2012	"Washington"	"FAY 22"	1860	8	7	12	11	1	0	2	3	1	10	144	3		22	36	0	261	494	0	309	513		592	1043
"AR"	2012	"Washington"	"FAY 23"	1502	2	8	21	8	1	0	0	1	3	6	125	3		13	18	0	197	374	0	257	402		467	794
"AR"	2012	"Washington"	"FAY 24"	460	2	0	9	0	0	0	0	4	3	2	8	3		1	5	0	23	112	0	33	125		57	242
"AR"	2012	"Washington"	"FAY 25"	987	1	5	7	2	0	0	2	5	4	5	53	3		9	21	0	124	387	0	76	246		209	654
"AR"	2012	"Washington"	"FAY 26"	833	0	5	6	3	0	0	0	4	2	2	72	3		3	8	0	118	222	0	169	264		290	494
"AR"	2012	"Washington"	"FAY 27"	1608	4	6	17	4	0	0	2	0	3	5	173	3		9	14	0	277	442	0	397	545		683	1001
"AR"	2012	"Washington"	"FAY 28"	1344	1	0	2	5	0	0	0	0	0	1	207	3		15	19	0	320	418	0	392	472		727	909
"AR"	2012	"Washington"	"FAY 29"	828	1	1	1	3	0	0	0	1	1	0	132	3		10	14	0	225	322	0	228	293		463	629
"AR"	2012	"Washington"	"FAY 30"	1641	5	2	9	3	0	0	2	1	4	1	211	3		25	35	0	302	472	0	255	385		582	892
"AR"	2012	"Washington"	"FAY 31"	1468	3	5	6	4	1	0	0	2	3	6	177	3		12	19	0	276	426	0	380	555		668	1000
"AR"	2012	"Washington"	"FAY 32"	869	2	4	8	4	0	0	0	0	0	1	100	3		11	14	0	133	185	0	298	378		442	577
"AR"	2012	"Washington"	"FAY 33"	49	1	0	1	0	1	0	0	1	0	0	6	3		3	3	0	38	61	0	12	20		53	84
"AR"	2012	"Washington"	"FAY 34"	1062	2	5	17	5	0	0	1	3	3	13	25	3		7	9	0	54	190	0	103	284		164	483
"AR"	2012	"Washington"	"FAY 35"	948	0	3	7	0	0	0	0	0	3	1	65	3		65	92	0	146	236	0	137	189		348	517
"AR"	2012	"Washington"	"FAY 36"	668	2	1	6	4	0	0	0	2	1	3	23	3		3	7	0	50	154	0	64	166		117	327
"AR"	2012	"Washington"	"FAY 37"	0	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	0	0	0	1	1		1	1
"AR"	2012	"Washington"	"FAY 38"	281	1	0	1	0	0	0	0	0	0	0	25	3		1	2	0	30	56	0	36	54		67	112
"AR"	2012	"Washington"	"FAY 39"	203	0	0	0	1	0	0	0	0	0	0	54	3		1	2	0	68	81	0	68	75		137	158
"AR"	2012	"Washington"	"FAY 40"	1392	0	8	2	8	0	0	0	1	0	1	189	3		9	13	0	251	375	0	376	490		636	878
"AR"	2012	"Washington"	"FAY 41"	46	0	0	1	0	0	0	0	0	0	0	15	3		0	0	0	17	24	0	14	17		31	41
"AR"	2012	"Washington"	"FAY 42"	568	2	1	5	2	0	0	0	0	1	4	26	3		11	20	0	60	160	0	93	209		164	389
"AR"	2012	"Washington"	"FAY 43"	113	0	0	2	0	0	0	0	0	0	0	11	3		1	1	0	25	40	0	30	35		56	76
"AR"	2012	"Washington"	"FAY 44"	501	1	0	6	1	0	0	0	0	1	1	27	3		3	5	0	54	90	0	84	130		141	225
"AR"	2012	"Washington"	"FAY 45"	9	0	0	0	0	0	0	0	0	0	0	2	3		0	0	0	4	4	0	7	8		11	12
"AR"	2012	"Washington"	"FAY 46"	386	3	0	1	5	0	0	1	0	0	2	52	3		5	6	0	92	111	0	143	168		240	285
"AR"	2012	"Washington"	"FAY 47"	0	0	0	1	0	0	0	0	0	0	0	0	3		0	0	0	0	0	0	0	1		0	1
"AR"	2012	"Washington"	"FAY 48"	3	0	0	0	0	0	0	0	0	0	0	2	3		0	0	0	2	2	0	0	0		2	2
"AR"	2012	"Washington"	"GOSHEN CITY"	775	0	0	10	4	2	0	0	1	0	3	92	3		12	15	0	123	160	0	324	412		459	587
"AR"	2012	"Washington"	"GOSHEN TWP"	519	2	1	13	2	0	0	0	1	2	2	35	3		2	3	0	41	69	0	205	299		248	371
"AR"	2012	"Washington"	"GREENLAND CITY"	703	0	3	7	1	0	0	0	1	1	6	36	3		2	4	0	69	105	0	246	342		317	451
"AR"	2012	"Washington"	"GREENLAND TWP"	748	5	0	6	0	0	0	0	1	3	2	46	3		2	5	0	65	124	0	302	400		369	529
"AR"	2012	"Washington"	"HARMON"	746	0	5	1	2	0	0	1	0	1	0	157	3		9	13	0	180	219	0	260	297		449	529
"AR"	2012	"Washington"	"HARMON S"	30	0	0	0	1	0	0	0	0	0	0	7	3		2	2	0	10	12	0	12	14		24	28
"AR"	2012	"Washington"	"ILLINOIS"	415	0	0	4	2	0	0	0	0	0	1	11	3		0	0	0	16	18	0	215	257		231	275
"AR"	2012	"Washington"	"JOHNSON CITY"	1946	2	6	9	6	0	0	0	0	7	3	316	3		18	21	0	410	546	0	502	649		930	1216
"AR"	2012	"Washington"	"JOHNSON CITY S"	5	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	2	3	0	0	0		2	3
"AR"	2012	"Washington"	"JOHNSON TWP"	180	1	0	0	0	0	0	0	2	0	1	29	3		2	5	0	50	72	0	37	49		89	126
"AR"	2012	"Washington"	"JOHNSON TWP H"	4	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	0	0	0	1	1		1	1
"AR"	2012	"Washington"	"LEES CREEK"	310	0	0	1	1	0	0	0	0	2	3	11	3		3	3	0	19	33	0	107	178		129	214
"AR"	2012	"Washington"	"LINCOLN"	1285	0	0	10	2	0	0	0	0	0	4	26	3		9	13	0	46	60	0	485	633		540	706
"AR"	2012	"Washington"	"LITTERAL"	979	4	1	9	4	0	0	0	0	0	4	65	3		10	17	0	96	145	0	359	517		465	679
"AR"	2012	"Washington"	"MARRS HILL"	610	2	2	5	1	0	0	0	0	2	3	29	3		5	8	0	44	62	0	277	339		326	409
"AR"	2012	"Washington"	"MORROW"	280	0	0	1	0	0	0	1	0	0	1	7	3		7	7	0	8	9	0	127	145		142	161
"AR"	2012	"Washington"	"PRAIRIE GROVE CITY"	2319	0	1	17	5	0	0	2	0	2	4	104	3		18	26	0	189	245	0	947	1185		1154	1456
"AR"	2012	"Washington"	"PRAIRIE GROVE CITY H"	247	0	1	0	0	0	0	0	0	0	2	14	3		0	1	0	31	51	0	96	114		127	166
"AR"	2012	"Washington"	"PRAIRIE GROVE CITY S"	62	0	0	0	1	0	0	0	0	0	0	10	3		0	0	0	13	13	0	34	41		47	54
"AR"	2012	"Washington"	"PRAIRIE GROVE TWP"	641	1	0	5	1	0	0	0	1	0	0	22	3		12	15	0	29	51	0	256	323		297	389
"AR"	2012	"Washington"	"PRAIRIE GROVE TWP S"	225	0	0	3	0	0	0	0	0	0	0	22	3		4	6	0	38	55	0	81	101		123	162
"AR"	2012	"Washington"	"PRAIRIE TWP 1"	1783	0	3	12	3	0	0	0	0	1	4	302	3		28	37	0	418	539	0	631	795		1077	1371
"AR"	2012	"Washington"	"PRAIRIE TWP 2"	491	1	3	7	2	0	0	0	1	1	1	36	3		4	7	0	63	110	0	163	240		230	357
"AR"	2012	"Washington"	"PRAIRIE TWP 3"	22	0	0	0	0	0	0	0	1	0	0	0	3		0	0	0	0	1	0	10	12		10	13
"AR"	2012	"Washington"	"PRAIRIE TWP 4"	151	0	0	1	0	0	0	0	0	0	0	32	3		1	3	0	46	56	0	45	52		92	111
"AR"	2012	"Washington"	"PRAIRIE TWP 5"	470	2	3	1	3	0	0	0	0	0	2	58	3		7	8	0	97	127	0	164	216		268	351
"AR"	2012	"Washington"	"REED"	129	0	0	2	1	0	0	0	0	0	0	5	3		1	1	0	11	17	0	56	71		68	89
"AR"	2012	"Washington"	"RHEAS MILL"	346	0	0	2	0	0	0	0	0	0	2	15	3		1	1	0	20	23	0	151	190		172	214
"AR"	2012	"Washington"	"RICHLAND"	88	0	1	1	0	0	0	0	0	1	0	7	3		0	0	0	9	16	0	31	41		40	57
"AR"	2012	"Washington"	"RICHLAND S"	555	0	1	1	7	0	0	0	0	0	1	46	3		3	5	0	67	88	0	246	317		316	410
"AR"	2012	"Washington"	"SPR 01"	794	0	1	6	0	0	0	1	0	2	2	100	3		11	13	0	123	166	0	179	247		313	426
"AR"	2012	"Washington"	"SPR 02"	988	1	0	5	3	0	0	0	0	1	3	78	3		0	1	0	92	133	0	191	301		283	435
"AR"	2012	"Washington"	"SPR 03"	1940	0	11	8	5	0	0	2	0	3	1	371	3		9	10	0	452	577	0	392	553		853	1140
"AR"	2012	"Washington"	"SPR 04"	1453	0	5	6	5	0	0	0	0	0	1	225	3		14	18	0	256	335	0	392	519		662	872
"AR"	2012	"Washington"	"SPR 05"	1559	0	6	16	5	0	0	2	0	0	3	237	3		17	25	0	275	359	0	438	613		730	997
"AR"	2012	"Washington"	"SPR 06"	995	1	3	4	7	0	0	2	0	0	1	101	3		7	7	0	121	169	0	278	406		406	582
"AR"	2012	"Washington"	"SPR 07"	1008	1	5	9	3	0	0	0	0	3	1	218	3		6	11	0	245	283	0	325	401		576	695
"AR"	2012	"Washington"	"SPR 08"	586	0	0	1	3	0	0	0	0	1	1	123	3		7	9	0	151	189	0	198	233		356	431
"AR"	2012	"Washington"	"SPR 09"	839	0	1	8	3	1	0	5	1	1	0	113	3		3	5	0	144	196	0	145	217		292	418
"AR"	2012	"Washington"	"SPR 10"	581	0	3	1	0	0	0	1	0	1	0	129	3		8	15	0	173	208	0	142	165		323	388
"AR"	2012	"Washington"	"SPR 11"	1922	1	8	9	5	0	0	0	0	2	1	374	3		17	23	0	460	580	0	485	569		962	1172
"AR"	2012	"Washington"	"SPR 12"	1442	0	6	10	3	0	0	0	0	1	4	245	3		18	21	0	296	368	0	557	679		871	1068
"AR"	2012	"Washington"	"SPR 13"	566	0	2	3	2	0	0	0	0	0	0	41	3		14	16	0	64	102	0	113	169		191	287
"AR"	2012	"Washington"	"SPR 14"	1488	0	6	14	4	2	0	1	1	3	4	213	3		12	17	0	249	312	0	530	658		791	987
"AR"	2012	"Washington"	"SPR 15"	1699	0	10	3	6	1	0	3	2	4	1	254	3		12	15	0	307	420	0	259	396		578	831
"AR"	2012	"Washington"	"SPR 16"	927	0	4	15	5	0	0	1	0	1	3	103	3		9	11	0	138	186	0	260	358		407	555
"AR"	2012	"Washington"	"SPR 17"	1977	1	4	5	4	0	0	2	1	2	2	335	3		28	33	0	426	543	0	537	712		991	1288
"AR"	2012	"Washington"	"SPR 18"	1064	1	4	6	5	0	0	0	0	3	1	201	3		6	9	0	241	303	0	332	425		579	737
"AR"	2012	"Washington"	"SPR 19"	993	1	2	7	3	0	0	1	0	1	0	175	3		9	12	0	198	239	0	230	307		437	558
"AR"	2012	"Washington"	"SPR 20"	96	0	0	0	1	0	0	0	0	0	0	7	3		1	2	0	9	14	0	18	21		28	37
"AR"	2012	"Washington"	"SPR 21"	330	0	0	4	2	0	0	0	0	0	0	61	3		2	3	0	70	87	0	127	164		199	254
"AR"	2012	"Washington"	"SPR 22"	90	0	0	0	0	0	0	0	0	0	0	16	3		2	2	0	16	19	0	28	30		46	51
"AR"	2012	"Washington"	"SPR 23"	346	1	1	2	1	0	0	0	0	1	1	61	3		0	2	0	68	93	0	98	130		166	225
"AR"	2012	"Washington"	"SPR 24"	209	0	1	0	0	0	0	0	0	0	0	20	3		2	2	0	30	41	0	39	70		71	113
"AR"	2012	"Washington"	"SPR 25"	22	0	0	0	0	0	0	0	0	0	0	1	3		0	0	0	1	4	0	6	7		7	11
"AR"	2012	"Washington"	"SPR 26"	166	0	0	0	0	0	0	0	0	0	0	40	3		1	1	0	48	53	0	71	75		120	129
"AR"	2012	"Washington"	"SPRINGDALE TWP"	1436	0	4	12	9	1	0	0	0	2	2	235	3		12	14	0	246	315	0	571	716		829	1045
"AR"	2012	"Washington"	"STARR HILL"	908	0	0	2	2	0	0	1	0	0	7	19	3		4	5	0	32	40	0	392	489		428	534
"AR"	2012	"Washington"	"TONTITOWN CITY 1"	867	4	1	5	5	0	0	0	0	0	0	113	3		2	3	0	143	177	0	362	420		507	600
"AR"	2012	"Washington"	"TONTITOWN CITY 2"	672	0	1	2	1	0	0	0	0	0	0	160	3		3	6	0	197	230	0	215	262		415	498
"AR"	2012	"Washington"	"TONTITOWN CITY 3"	43	0	0	0	0	0	0	0	0	0	0	9	3		0	0	0	10	10	0	24	24		34	34
"AR"	2012	"Washington"	"TONTITOWN CITY 4"	6	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	0	0	0	3	5		3	5
"AR"	2012	"Washington"	"TONTITOWN CITY 5"	0	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	0	0	0	0	0		0	0
"AR"	2012	"Washington"	"TONTITOWN TWP"	12	0	0	0	0	0	0	0	0	0	0	4	3		0	0	0	4	4	0	5	5		9	9
"AR"	2012	"Washington"	"VALLEY"	465	1	1	4	1	0	0	0	0	1	2	14	3		3	3	0	37	64	0	198	248		238	315
"AR"	2012	"Washington"	"VALLEY H"	242	0	1	1	2	0	0	0	0	0	3	20	3		2	3	0	35	48	0	97	117		134	168
"AR"	2012	"Washington"	"VALLEY S"	13	0	0	0	0	0	0	0	0	0	0	1	3		0	0	0	1	1	0	6	6		7	7
"AR"	2012	"Washington"	"VINEYARD"	164	0	0	1	0	0	0	0	0	0	1	2	3		1	1	0	3	5	0	82	102		86	108
"AR"	2012	"Washington"	"WAR EAGLE"	83	0	0	0	0	0	0	0	0	0	0	6	3		2	2	0	7	16	0	27	30		36	48
"AR"	2012	"Washington"	"WEDINGTON"	199	0	0	1	1	0	0	0	0	0	2	11	3		0	0	0	15	15	0	89	114		104	129
"AR"	2012	"Washington"	"WEST FORK CITY 1"	1206	1	0	7	7	0	0	1	0	0	5	39	3		8	12	0	64	93	0	459	655		531	760
"AR"	2012	"Washington"	"WEST FORK CITY 2"	185	0	0	4	1	0	0	0	1	0	1	13	3		0	0	0	13	17	0	96	125		109	142
"AR"	2012	"Washington"	"WEST FORK CITY 3"	16	0	0	3	0	0	0	0	0	0	0	0	3		0	0	0	3	5	0	2	6		5	11
"AR"	2012	"Washington"	"WEST FORK TWP"	434	0	3	5	3	0	0	0	1	0	2	24	3		2	3	0	44	71	0	186	244		232	318
"AR"	2012	"Washington"	"WEST FORK TWP H"	285	0	0	1	1	0	0	2	0	0	2	23	3		2	3	0	29	44	0	99	152		130	199
"AR"	2012	"Washington"	"WHEELER"	548	1	2	4	2	0	0	0	0	0	3	58	3		4	5	0	83	110	0	233	291		320	406
"AR"	2012	"Washington"	"WHEELER H"	129	1	1	3	0	0	0	0	0	1	0	14	3		1	2	0	23	27	0	62	79		86	108
"AR"	2012	"Washington"	"WHEELER S"	4	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	1	1	0	0	0		1	1
"AR"	2012	"Washington"	"WHITE RIVER"	278	4	2	5	1	0	0	0	1	0	2	11	3		0	0	0	23	49	0	108	151		131	200
"AR"	2012	"Washington"	"WHITE RIVER H"	80	0	0	5	0	0	0	0	0	0	0	3	3		0	1	0	6	7	0	37	56		43	64
"AR"	2012	"Washington"	"WHITE RIVER S"	81	0	0	1	0	0	0	0	0	0	0	10	3		2	2	0	12	15	0	33	41		47	58
"AR"	2012	"Washington"	"WINSLOW CITY"	236	0	1	2	5	0	0	0	0	0	2	4	3		0	1	0	8	17	0	86	138		94	156
