state	year	county	precinct	g2012_REG_tv	g2012_USP_adv	g2012_USP_arv	g2012_USP_atv	g2012_USP_dv	g2012_USP_edv	g2012_USP_erv	g2012_USP_etv	g2012_USP_ldv	g2012_USP_lrv	g2012_USP_ltv	g2012_USP_pdv	g2012_USP_prv	g2012_USP_ptv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_lrv	g2012_USH_arv	g2012_USH_erv	g2012_USH_prv	g2012_USH_rv	g2012_USH_ldv	g2012_USH_adv	g2012_USH_edv	g2012_USH_pdv	g2012_USH_dv	g2012_USH_tv	cd2	g2012_REG_tv2	g2012_USH_lrv2	g2012_USH_arv2	g2012_USH_erv2	g2012_USH_prv2	g2012_USH_rv2	g2012_USH_ldv2	g2012_USH_adv2	g2012_USH_edv2	g2012_USH_pdv2	g2012_USH_dv2	g2012_USH_tv2	cd3	g2012_REG_tv3	g2012_USH_lrv3	g2012_USH_arv3	g2012_USH_erv3	g2012_USH_prv3	g2012_USH_rv3	g2012_USH_ldv3	g2012_USH_adv3	g2012_USH_edv3	g2012_USH_pdv3	g2012_USH_dv3	g2012_USH_tv3	cd4	g2012_REG_tv4	g2012_USH_lrv4	g2012_USH_arv4	g2012_USH_erv4	g2012_USH_prv4	g2012_USH_rv4	g2012_USH_ldv4	g2012_USH_adv4	g2012_USH_edv4	g2012_USH_pdv4	g2012_USH_dv4	g2012_USH_tv4	ld	g2012_STH_lrv	g2012_STH_arv	g2012_STH_erv	g2012_STH_prv	g2012_STH_rv	g2012_STH_ldv	g2012_STH_adv	g2012_STH_edv	g2012_STH_pdv	g2012_STH_dv	g2012_STH_tv	ld2	g2012_STH_lrv2	g2012_STH_arv2	g2012_STH_erv2	g2012_STH_prv2	g2012_STH_rv2	g2012_STH_ldv2	g2012_STH_adv2	g2012_STH_edv2	g2012_STH_pdv2	g2012_STH_dv2	g2012_STH_tv2	ld3	g2012_STH_lrv3	g2012_STH_arv3	g2012_STH_erv3	g2012_STH_prv3	g2012_STH_rv3	g2012_STH_ldv3	g2012_STH_adv3	g2012_STH_edv3	g2012_STH_pdv3	g2012_STH_dv3	g2012_STH_tv3	sd	g2012_STS_lrv	g2012_STS_arv	g2012_STS_erv	g2012_STS_prv	g2012_STS_rv	g2012_STS_ldv	g2012_STS_adv	g2012_STS_edv	g2012_STS_pdv	g2012_STS_dv	g2012_STS_tv	sd2	g2012_STS_lrv2	g2012_STS_arv2	g2012_STS_erv2	g2012_STS_prv2	g2012_STS_rv2	g2012_STS_ldv2	g2012_STS_adv2	g2012_STS_edv2	g2012_STS_pdv2	g2012_STS_dv2	g2012_STS_tv2	sd3	g2012_STS_lrv3	g2012_STS_arv3	g2012_STS_erv3	g2012_STS_prv3	g2012_STS_rv3	g2012_STS_ldv3	g2012_STS_adv3	g2012_STS_edv3	g2012_STS_pdv3	g2012_STS_dv3	g2012_STS_tv3
"GA"	2012	"Laurens"	"Hampton Mill"	1376	12	35	49	168	27	187	215	129	663	793	0	0	0	885	1057	12	537	29	134	0	700	241	18	71	0	330	1030																																								150	663	38	185	0	886	107	10	20	0	137	1023																									20	656	38	176	0	870						870																								
"GA"	2012	"Laurens"	"Harvard"	300	8	1	9	139	25	15	41	106	79	185	0	0	0	95	235	12	70	1	9	0	80	109	8	28	0	145	225																																								144	77	1	15	0	93	97	8	20	0	125	218																									20	116	5	21	0	142						142																								
"GA"	2012	"Laurens"	"Minter"	693	3	20	23	35	9	102	111	22	367	392	1	0	1	489	527	12	280	17	72	0	369	97	5	32	1	135	504																																								150	355	20	96	1	472	19	3	11	0	33	505																									20	321	21	85	1	428						428																								
"GA"	2012	"Laurens"	"Reedy Springs"	715	4	14	18	91	26	67	93	61	366	427	0	0	0	447	538	12	296	12	49	0	357	122	5	38	0	165	522																																								150	376	13	67	0	456	42	3	25	0	70	526																									20	364	13	67	0	444						444																								
"GA"	2012	"Laurens"	"Rural Fire Sta #17"	1694	16	46	62	355	124	270	396	215	559	785	0	1	1	876	1244	12	438	36	198	1	673	311	28	182	0	521	1194																																								150	579	46	282	1	908	162	17	101	0	280	1188																									20	595	49	293	1	938						938																								
"GA"	2012	"Laurens"	"Smith"	2606	53	41	95	913	349	274	624	511	600	1116	0	0	0	915	1835	12	462	26	206	0	694	603	64	372	0	1039	1733																																								150	627	46	295	0	968	418	49	291	0	758	1726																									20	719	61	355	0	1135						1135																								
"GA"	2012	"Laurens"	"West Laurens"	1609	32	33	66	457	225	299	528	200	410	621	0	0	0	742	1215	12	336	25	224	0	585	268	37	271	0	576	1161																																								150	422	39	307	0	768	180	24	191	0	395	1163																									20	471	42	332	0	845						845																								
"GA"	2012	"Lee"	"CJC"	563	3	19	22	47	14	174	190	29	200	231	1	0	1	393	444	2	179	18	162	0	359	47	2	26	1	76	435																																								152	197	20	168	0	385						385																									13	201	18	170	0	389						389																								
"GA"	2012	"Lee"	"Century Fire Station"	2481	15	55	71	449	213	667	888	221	585	822	0	0	0	1307	1781	2	506	53	616	0	1175	302	19	260	0	581	1756																																								152	681	64	745	0	1490						1490																									13	676	62	730	0	1468						1468																								
"GA"	2012	"Lee"	"Chokee"	451	33	7	40	200	57	71	128	110	71	182	0	0	0	149	350	2	57	5	60	0	122	119	35	67	0	221	343																																								152	118	16	80	0	214						214																									13	113	16	81	0	210						210																								
"GA"	2012	"Lee"	"First Baptist"	3344	28	68	97	594	332	906	1242	234	1037	1280	0	0	0	2011	2619	2	937	64	847	0	1848	327	29	377	0	733	2581																																								152	1106	70	1028	0	2204						2204																									13	1087	75	1016	0	2178						2178																								
"GA"	2012	"Lee"	"Friendship Bapt"	864	3	11	14	76	35	169	205	38	299	337	0	0	0	479	556	2	257	11	149	0	417	78	3	51	0	132	549																																								152	307	10	174	0	491						491																									13	302	9	174	0	485						485																								
"GA"	2012	"Lee"	"Leesburg"	2700	12	37	49	495	257	731	996	226	617	854	0	0	0	1385	1899	2	546	32	661	0	1239	287	16	308	0	611	1850																																								152	718	42	773	0	1533						1533																									13	711	40	768	0	1519						1519																								
"GA"	2012	"Lee"	"Redbone"	4100	19	66	86	597	272	958	1235	306	1361	1681	0	1	1	2386	3003	2	1124	60	859	1	2044	516	23	350	0	889	2933																																								152	1460	68	1043	1	2572						2572																									13	1437	71	1032	1	2541						2541																								
"GA"	2012	"Lee"	"SDA Church"	958	2	35	37	84	23	241	265	59	391	456	0	0	0	667	758	2	344	33	227	0	604	102	3	36	0	141	745																																								152	396	32	234	0	662						662																									13	397	30	238	0	665						665																								
"GA"	2012	"Lee"	"Smithville"	898	13	17	30	336	103	139	242	220	170	393	0	0	0	326	665	2	150	16	120	0	286	237	14	117	0	368	654																																								152	263	20	169	0	452						452																									13	255	19	166	0	440						440																								
"GA"	2012	"Lee"	"Sovereign Grace"	2226	7	42	51	318	133	517	652	178	652	842	0	0	0	1211	1545	2	529	36	464	0	1029	298	13	179	0	490	1519																																								152	720	44	576	0	1340						1340																									13	719	45	569	0	1333						1333																								
"GA"	2012	"Liberty"	"Button Gwinnett"	1763	20	11	32	250	97	23	120	133	90	227	0	0	0	124	379	1	92	11	25	0	128	123	17	90	0	230	358																																								164	92	10	24	0	126	120	17	84	0	221	347	168						0	0	2	0	2	2													1	164	22	68	0	254						254	19	0	0	0	0	0						0												
"GA"	2012	"Liberty"	"Dorchester"	3077	86	34	123	1296	810	471	1289	399	309	724	1	0	1	814	2137	1	390	54	584	0	1028	309	66	640	1	1016	2044																																								168						564	100	994	0	1658	1658																									1	498	69	739	0	1306						1306																								
"GA"	2012	"Liberty"	"Fleming East"	2259	34	105	140	407	210	507	723	163	554	728	0	0	0	1166	1591	1	605	113	540	0	1258	107	27	163	0	297	1555																																								168						463	107	459	0	1029	1029																									1	623	128	567	0	1318						1318																								
"GA"	2012	"Liberty"	"Fleming West"	456	8	0	8	247	126	23	149	113	53	167	0	0	0	76	324	1	83	1	39	0	123	73	7	98	0	178	301																																								168						145	8	133	0	286	286																									1	109	2	63	0	174						174																								
"GA"	2012	"Liberty"	"Gum Branch"	1834	22	16	39	490	275	163	438	193	437	639	0	0	0	616	1116	1	466	23	179	0	668	156	16	240	0	412	1080																																								168						425	33	338	0	796	796																									19	491	29	268	0	788						788																								
"GA"	2012	"Liberty"	"Hinesville"	1889	35	13	48	594	346	340	692	213	183	399	0	0	0	536	1139	1	233	16	386	0	635	150	31	283	0	464	1099																																								168						296	41	505	0	842	842																									1	284	34	457	0	775						775																								
"GA"	2012	"Liberty"	"Hinesville Lodge 271"	2112	65	26	91	984	624	178	810	295	136	440	0	1	1	341	1342	1	194	30	259	0	483	232	39	508	1	780	1263																																								168						369	30	687	0	1086	1086																									19	296	31	431	0	758						758																								
"GA"	2012	"Liberty"	"Lewis Frasier School"	2900	56	41	99	1102	743	403	1149	303	259	569	0	0	0	703	1817	1	310	50	534	0	894	235	46	579	0	860	1754																																								168						424	86	900	0	1410	1410																									1	397	64	709	0	1170						1170	19	1	2	4	0	7						7												
"GA"	2012	"Liberty"	"Lyman Hall School"	3349	60	11	71	1550	1044	194	1243	443	169	624	3	0	3	374	1941	1	242	16	352	0	610	362	51	843	3	1259	1869																																								168						529	62	1088	2	1681	1681																									1	383	40	655	2	1080						1080																								
"GA"	2012	"Liberty"	"Memorial Dr. East"	1854	29	6	35	853	550	94	646	273	69	345	1	0	1	169	1027	1	108	11	173	0	292	210	23	431	0	664	956																																								168						282	27	562	0	871	871																									1	201	17	325	0	543						543																								
"GA"	2012	"Liberty"	"Riceboro"	991	37	5	42	631	255	54	312	339	53	395	0	0	0	112	749	1	117	10	81	0	208	226	31	207	0	464	672																																								168						338	36	258	0	632	632																									1	179	21	128	0	328						328																								
"GA"	2012	"Liberty"	"Town of Allenhurst"	1776	34	11	45	889	533	95	629	320	137	463	2	0	2	243	1139	1	196	14	158	0	368	229	30	443	2	704	1072																																								168						381	35	547	2	965	965																									1	282	26	318	0	626						626																								
"GA"	2012	"Liberty"	"Walthourville"	2520	58	14	72	1164	740	130	878	362	146	513	4	1	5	291	1468	1	213	18	231	1	463	280	48	620	4	952	1415																																								168						428	60	785	5	1278	1278																									19	288	41	456	1	786						786	1	53	2	54	1	110						110												
"GA"	2012	"Lincoln"	"Bethany Church"	586	7	12	20	81	40	209	249	34	141	177	0	0	0	362	446	10	137	12	208	0	357						357																																								33	130	12	198	0	340	36	8	42	0	86	426																									24	141	14	214	0	369						369																								
"GA"	2012	"Lincoln"	"Faith Temple of Linc"	498	10	16	26	149	60	84	145	79	97	181	0	1	1	198	353	10	133	18	101	1	253						253																																								33	92	18	76	1	187	68	8	59	0	135	322																									24	128	22	97	1	248						248																								
"GA"	2012	"Lincoln"	"Lincoln Center"	1500	35	75	112	279	146	547	697	98	224	324	0	0	0	846	1133	10	255	87	560	0	902						902																																								33	218	77	520	0	815	82	29	132	0	243	1058																									24	245	88	529	0	862						862																								
"GA"	2012	"Lincoln"	"Lincoln Club House"	789	114	7	121	409	171	122	293	124	70	195	0	0	0	199	609	10	123	37	165	0	325						325																																								33	68	10	125	0	203	105	102	139	0	346	549																									24	117	34	163	0	314						314																								
"GA"	2012	"Lincoln"	"Martins Crossroad"	1125	39	51	90	166	69	322	396	58	294	354	0	0	0	667	840	10	308	70	336	0	714						714																																								33	278	50	303	0	631	57	41	74	0	172	803																									24	304	63	326	0	693						693																								
"GA"	2012	"Lincoln"	"Midway"	511	53	15	68	145	40	82	124	52	105	160	0	0	0	202	352	10	127	28	94	0	249						249																																								33	99	19	77	0	195	50	46	37	0	133	328																									24	118	26	87	0	231						231																								
"GA"	2012	"Lincoln"	"Tabernacle"	946	49	18	67	357	156	158	314	152	157	312	0	0	0	333	693	10	225	25	212	0	462						462																																								33	162	20	153	0	335	120	44	144	0	308	643																									24	217	21	207	0	445						445																								
"GA"	2012	"Long"	"Beards Creek"	1222	22	12	36	303	96	123	220	184	248	435	1	2	3	385	694	1	277	13	139	2	431	140	22	69	1	232	663																																								167	279	21	131	2	433						433																									19	301	22	142	2	467						467																								
"GA"	2012	"Long"	"North Ludowici"	1288	7	8	15	235	117	229	351	110	276	396	1	0	1	513	763	1	284	9	233	0	526	94	5	104	0	203	729																																								167	281	11	247	0	539						539																									19	292	11	255	0	558						558																								
"GA"	2012	"Long"	"Rye Patch/Oak Dale"	1654	10	29	40	322	170	265	438	142	393	544	0	1	1	688	1023	1	402	29	289	1	721	132	7	141	0	280	1001																																								167	423	33	301	0	757						757																									19	431	36	308	0	775						775																								
"GA"	2012	"Long"	"South Ludowici"	1008	11	6	17	324	155	95	252	153	127	282	5	2	7	230	558	1	152	7	111	2	272	108	7	126	5	246	518																																								167	182	10	149	3	344						344																									19	187	11	154	4	356						356																								
"GA"	2012	"Long"	"Tibet"	1335	9	11	23	258	128	204	339	120	275	399	1	0	1	490	762	1	294	14	223	0	531	94	9	109	1	213	744																																								167	294	17	244	1	556						556																									19	300	18	255	1	574						574																								
"GA"	2012	"Lowndes"	"Dasher City Hall"	3126	10	63	74	436	222	824	1050	194	1055	1259	10	11	22	1953	2405	8	1037	67	820	20	1944						1944																																								174	928	62	738	9	1737	175	6	144	5	330	2067	177	55	4	39	0	98	44	2	90	3	139	237													8	1041	65	796	13	1915	166	8	217	10	401	2316																								
"GA"	2012	"Lowndes"	"Hahira Historical So"	5569	33	109	144	833	474	2186	2672	324	1240	1590	2	11	14	3546	4420	8	1292	111	2229	11	3643						3643	1	5569	0	0	0	0	0	0	0	0	0	0	0																											175	831	95	1605	3	2534	195	20	368	0	583	3117	176	452	17	568	0	1037						1037													8	1236	107	2138	10	3491	289	27	465	3	784	4275																								
"GA"	2012	"Lowndes"	"Jaycee Park Act Bldg"	4880	81	63	144	2652	1589	588	2187	936	401	1356	46	8	55	1060	3742	8	837	98	1162	29	2126						2126																																								177	395	62	559	2	1018	888	78	1502	37	2505	3523																									8	485	70	665	15	1235	801	66	1402	37	2306	3541																								
"GA"	2012	"Lowndes"	"Mildred Hunter Comm"	3534	79	16	95	2171	1116	235	1359	937	127	1068	39	5	44	383	2566	8	520	45	607	18	1190						1190																																								177	145	17	240	1	403	838	76	1045	29	1988	2391																									8	223	20	321	10	574	728	71	933	30	1762	2336																								
"GA"	2012	"Lowndes"	"Naylor City Hall"	591	7	9	16	174	79	87	167	87	220	310	1	2	3	318	496	1	210	7	81	0	298	79	7	76	2	164	462																																								176	249	10	109	1	369						369																									8	216	9	85	2	312	81	4	79	2	166	478																								
"GA"	2012	"Lowndes"	"New Clyatt Fire Station"	3175	34	42	78	752	389	719	1111	320	801	1132	9	11	20	1573	2341	8	881	54	795	14	1744						1744																																								174	628	38	530	6	1202	237	23	294	2	556	1758	175	181	12	185	1	379	53	5	55	0	113	492													8	803	49	716	10	1578	295	28	351	9	683	2261																								
"GA"	2012	"Lowndes"	"Northside Bapt Gym"	7962	139	102	244	4033	2382	888	3284	1414	565	2022	98	17	118	1572	5668	8	1302	170	1838	52	3362						3362																																								177	600	96	875	9	1580	1329	132	2250	79	3790	5370																									8	732	108	1019	27	1886	1190	121	2092	81	3484	5370																								
"GA"	2012	"Lowndes"	"Old Pine Grove Elem"	6342	78	108	190	1903	1146	1511	2666	652	1133	1812	27	17	44	2769	4712	8	1105	109	1545	20	2779						2779	1	6342	239	21	266	2	528	166	16	235	0	417	945																											176	1344	118	1746	11	3219						3219	177	79	7	146	0	232	44	4	93	4	145	377													8	1170	109	1504	15	2798	558	66	1061	24	1709	4507																								
"GA"	2012	"Lowndes"	"Rainwater Conf Ctr"	4061	77	29	106	2131	1255	417	1674	754	369	1134	45	10	55	825	2969	8	702	55	861	32	1650						1650																																								177	315	22	286	4	627	698	71	1157	39	1965	2592	175	69	7	109	0	185	8	2	19	0	29	214													8	437	34	457	10	938	664	68	1113	41	1886	2824																								
"GA"	2012	"Lowndes"	"South Lowndes Rec"	2572	28	72	101	424	174	629	806	212	866	1094	10	6	16	1573	2017	8	884	74	614	10	1582						1582																																								174	822	68	594	4	1488	227	31	171	3	432	1920																									8	841	69	608	5	1523	210	30	168	10	418	1941																								
"GA"	2012	"Lowndes"	"Trinity Presbyterian Chur"	6490	63	163	228	1251	827	2938	3782	351	1034	1403	10	8	18	4143	5431	8	1155	183	3051	12	4401						4401																																								175	995	130	2544	3	3672	227	37	667	2	933	4605	177	108	42	354	0	504	34	9	83	2	128	632	176	0	0	0	0	0						0	8	1097	178	2960	8	4243	268	43	735	10	1056	5299																								
"GA"	2012	"Lowndes"	"Wood Valley Comm Ctr"	2896	17	71	88	710	404	901	1317	281	632	932	8	8	16	1612	2353	8	752	70	1006	13	1841						1841																																								177	306	46	519	5	876	120	10	206	2	338	1214	175	341	21	360	1	723	134	4	174	2	314	1037													8	665	64	927	10	1666	239	15	348	6	608	2274																								
"GA"	2012	"Lumpkin"	"Dahlonega"	2005	27	54	84	347	220	697	926	100	299	426	0	0	0	1050	1436	9	279	56	659	0	994	123	24	233	0	380	1374																																								9	354	56	724	0	1134						1134																									51	355	57	719	0	1131						1131																								
"GA"	2012	"Lumpkin"	"East"	1893	16	39	55	252	100	515	621	136	501	652	0	0	0	1055	1328	9	471	37	500	0	1008	154	15	111	0	280	1288																																								9	570	42	532	0	1144						1144																									51	559	39	510	0	1108						1108																								
"GA"	2012	"Lumpkin"	"North"	2312	22	73	96	319	139	723	872	157	459	643	1	2	3	1257	1614	9	435	66	684	2	1187	177	26	148	1	352	1539																																								9	507	69	740	2	1318						1318																									51	497	68	700	2	1267						1267																								
